Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,Pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2019:Q4,pct99to100,27583527,28839357,3828555,691972,12271207,1780741,5253643,5013239,1255830,740125,45649,470056
2019:Q4,pct80to99,49659191,56181789,13061902,1998187,12686130,14336004,4788183,9311382,6522598,5133511,1157435,231652
2019:Q4,pct60to80,16548716,20214911,5502776,1257492,2320578,7123442,918413,3092210,3666196,2414027,1155269,96900
2019:Q4,pct40to60,8220351,10422101,3520016,885581,788978,3243585,371239,1612702,2201750,1244080,902755,54915
2019:Q4,pct20to40,4613796,5921134,2403861,562201,378635,1152360,262791,1161286,1307339,651072,610677,45590
2019:Q4,pct00to20,3373527,4014829,1675974,335108,435994,358021,375942,833790,641302,298337,320406,22559
2020:Q1,pct99to100,24626790,25906968,3922270,669288,9130781,1626708,5342029,5215892,1280179,744553,43212,492414
2020:Q1,pct80to99,47614277,54176558,13336174,1990628,10313288,14158593,4822341,9555534,6562281,5165740,1152642,243899
2020:Q1,pct60to80,15578972,19232540,5659094,1251378,1748113,6492612,932321,3149023,3653568,2422747,1132872,97949
2020:Q1,pct40to60,8146365,10347344,3593204,923705,724418,3022486,371033,1712498,2200979,1250646,891969,58364
2020:Q1,pct20to40,4530447,5835269,2434861,561646,296343,1118179,259537,1164704,1304822,655080,597535,52207
2020:Q1,pct00to20,3344415,4003867,1678756,362069,411131,332471,370187,849253,659453,302800,329591,27062
2020:Q2,pct99to100,27594599,28869122,4067258,680481,11510525,1753280,5417718,5439861,1274523,750820,42378,481325
2020:Q2,pct80to99,50639428,57226279,13666953,2007645,12176777,14540346,4860217,9974341,6586851,5212192,1140546,234113
2020:Q2,pct60to80,16975491,20614741,5863801,1262477,2182304,7056380,951794,3297984,3639250,2428550,1113462,97238
2020:Q2,pct40to60,8441959,10640379,3661195,903947,786516,3197129,379142,1712450,2198419,1258603,881524,58292
2020:Q2,pct20to40,4692464,5992751,2441042,563477,360081,1144840,264975,1218336,1300286,660851,588352,51083
2020:Q2,pct00to20,3303106,3971976,1619523,342635,434068,347831,375997,851923,668870,311660,331008,26202
2020:Q3,pct99to100,29201051,30514541,4170546,702746,12825840,1819715,5571009,5424686,1313491,761267,42541,509683
2020:Q3,pct80to99,52115147,58846929,13990650,2079550,13163147,14748589,4874275,9990718,6731782,5292190,1151295,288297
2020:Q3,pct60to80,17748083,21425079,6034354,1312715,2421495,7334093,989444,3332977,3676996,2457345,1126802,92849
2020:Q3,pct40to60,8656789,10875869,3743507,939123,813327,3284404,387369,1708140,2219081,1277637,891816,49628
2020:Q3,pct20to40,4820722,6136374,2475696,587912,394516,1155177,290357,1232717,1315652,670346,596038,49268
2020:Q3,pct00to20,3340444,4015374,1632891,355731,442963,355121,375184,853485,674930,321913,334190,18827
2020:Q4,pct99to100,32181931,33551669,4289377,720095,15031696,1926979,5772960,5810561,1369737,771009,44334,554394
2020:Q4,pct80to99,54948025,61825730,14402696,2124578,14811709,15106891,5032279,10347577,6877705,5363594,1157520,356591
2020:Q4,pct60to80,19021023,22735592,6236765,1342650,2822473,7785535,1016460,3531710,3714569,2482010,1143246,89313
2020:Q4,pct40to60,9062007,11300680,3853304,943802,857448,3432528,394004,1819594,2238673,1293648,902418,42607
2020:Q4,pct20to40,5001648,6339214,2531796,599853,452175,1177915,287556,1289919,1337566,679119,606792,51655
2020:Q4,pct00to20,3406307,4083915,1675136,350037,457282,368471,377581,855408,677608,330303,330616,16689
2021:Q1,pct99to100,34161595,35586766,4473790,748663,16456313,1974476,5967231,5966292,1425171,783401,45338,596432
2021:Q1,pct80to99,56771415,63780593,14980331,2183072,15886606,15133363,5054849,10542372,7009178,5440714,1151463,417001
2021:Q1,pct60to80,19952567,23653209,6476184,1384657,3081673,8029164,1059890,3621641,3700642,2484323,1130798,85521
2021:Q1,pct40to60,9357458,11595521,3970873,967608,887583,3504770,400482,1864205,2238063,1301593,901182,35288
2021:Q1,pct20to40,5163925,6511076,2580874,621914,489587,1182593,315831,1320277,1347151,690153,604907,52091
2021:Q1,pct00to20,3406337,4098531,1696934,361162,467512,373853,372218,826852,692194,342126,333531,16537
2021:Q2,pct99to100,36356825,37804671,4556696,799836,18052652,2053587,6351423,5990477,1447845,796399,46708,604738
2021:Q2,pct80to99,58788449,65934906,15586050,2310803,17061593,15308764,5184921,10482775,7146457,5544251,1172238,429968
2021:Q2,pct60to80,20855077,24647834,6647082,1476725,3371408,8389039,1131592,3631988,3792756,2541653,1165357,85746
2021:Q2,pct40to60,9700928,11989989,4135878,1035901,916685,3615161,411550,1874814,2289061,1332182,921037,35842
2021:Q2,pct20to40,5399293,6776392,2705334,670807,531013,1192954,347347,1328937,1377099,701859,622400,52840
2021:Q2,pct00to20,3633057,4332045,1918624,394844,476077,382496,364404,795600,698988,350461,331861,16666
2021:Q3,pct99to100,36806136,38261873,4577168,824897,17951083,2060014,6736617,6112094,1455737,809159,46295,600283
2021:Q3,pct80to99,59587088,66845685,16097000,2393773,16998929,15344888,5365191,10645904,7258597,5648263,1195658,414676
2021:Q3,pct60to80,21068915,24953583,6776224,1535592,3353277,8419718,1191788,3676984,3884668,2603430,1192769,88469
2021:Q3,pct40to60,9911057,12252028,4307650,1093038,916717,3625134,418234,1891255,2340971,1364479,937584,38908
2021:Q3,pct20to40,5585346,6988641,2854852,702236,528578,1194182,361430,1347363,1403295,713366,634100,55829
2021:Q3,pct00to20,3932744,4646139,2199586,424538,476747,382982,354121,808165,713395,358297,336847,18251
