Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,Pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1989:Q3,age70plus,3864630,3967622,1004549,161313,462902,480041,340864,1517953,102991,41929,35382,25680
1989:Q3,age55to69,7254780,7682040,1901501,463677,739734,1734227,1011546,1831355,427260,291755,91143,44362
1989:Q3,age40to54,6619223,7858795,2472312,673059,631774,1683350,1141331,1256970,1239573,871207,300246,68120
1989:Q3,ageunder40,2668298,4048909,1512581,598301,217338,588156,475885,656648,1380611,1005799,357435,17377
1989:Q4,age70plus,4014102,4113135,1065156,172237,468723,489327,358174,1559517,99032,37572,36173,25287
1989:Q4,age55to69,7377990,7826043,1913610,467554,777776,1775511,1036435,1855156,448053,304747,97924,45382
1989:Q4,age40to54,6716358,7980112,2483316,674063,645972,1753096,1132293,1291372,1263754,892809,303167,67778
1989:Q4,ageunder40,2683287,4097528,1532234,611921,221080,596188,469928,666176,1414241,1024986,372021,17234
1990:Q1,age70plus,4034806,4132756,1062575,184177,433716,504089,365637,1582561,97951,38209,33928,25814
1990:Q1,age55to69,7431744,7902818,1947429,481362,739611,1801744,1053144,1879528,471075,323782,98884,48409
1990:Q1,age40to54,6743159,8030911,2492933,683791,609989,1789215,1140229,1314753,1287751,924817,294383,68551
1990:Q1,ageunder40,2681794,4112937,1545924,617798,211349,598150,468617,671099,1431142,1048105,365125,17912
1990:Q2,age70plus,4147660,4246006,1116105,193998,443430,521549,368244,1602680,98346,39826,33385,25135
1990:Q2,age55to69,7485376,7976322,1945566,483050,771010,1823630,1065545,1887521,490946,339048,102327,49571
1990:Q2,age40to54,6818107,8133217,2492260,685152,631622,1842220,1147558,1334405,1315110,953786,292798,68526
1990:Q2,ageunder40,2700593,4151375,1551836,630311,218491,612432,467708,670598,1450782,1062751,370201,17830
1990:Q3,age70plus,4115307,4207954,1101128,203386,356085,543636,373090,1630629,92647,36892,33294,22461
1990:Q3,age55to69,7471347,7977994,1983774,493435,640458,1856636,1074838,1928852,506646,351779,107153,47714
1990:Q3,age40to54,6759705,8098574,2507930,690906,529954,1847689,1156185,1365910,1338869,978813,293167,66889
1990:Q3,ageunder40,2657136,4132027,1565118,628518,189638,603502,467622,677629,1474891,1079253,378689,16949
1990:Q4,age70plus,4230974,4315182,1098265,209667,394466,541105,387833,1683846,84208,27534,33025,23649
1990:Q4,age55to69,7620738,8146127,1990164,499498,740775,1873003,1085045,1957642,525389,362183,112406,50800
1990:Q4,age40to54,6945983,8305631,2502583,698639,589635,1944442,1158740,1411592,1359647,999358,292934,67355
1990:Q4,ageunder40,2656989,4160277,1569441,631316,205221,611509,463047,679743,1503288,1100181,386027,17080
1991:Q1,age70plus,4381656,4454519,1136695,218714,453102,523969,405182,1716858,72864,19154,30345,23365
1991:Q1,age55to69,7750407,8287432,1990864,502064,884729,1879829,1090444,1939502,537026,371745,112512,52769
1991:Q1,age40to54,7176266,8548151,2501550,704753,675414,2069608,1146085,1450741,1371885,1020442,283481,67962
1991:Q1,ageunder40,2675029,4186577,1557011,642298,226442,622652,451574,686601,1511549,1117811,375868,17870
1991:Q2,age70plus,4403536,4475052,1153060,225923,440704,532361,408967,1714037,71516,19942,29207,22367
1991:Q2,age55to69,7761428,8315398,2003712,504471,884263,1907494,1094627,1920831,553970,385969,114741,53260
1991:Q2,age40to54,7214404,8614793,2509902,708390,672842,2124560,1139856,1459243,1400389,1052234,280536,67619
1991:Q2,ageunder40,2650187,4176252,1555276,644923,225519,629817,444339,676378,1526065,1131969,376823,17273
1991:Q3,age70plus,4419120,4497768,1135050,230482,466326,533228,410230,1722451,78648,26314,28259,24075
1991:Q3,age55to69,7869069,8433386,2032935,512056,957077,1931992,1091489,1907837,564317,390732,115604,57981
1991:Q3,age40to54,7362298,8787607,2530700,719414,719846,2207989,1135390,1474268,1425309,1075965,279060,70284
1991:Q3,ageunder40,2683996,4202399,1573077,641491,237151,641583,433973,675124,1518403,1120957,379577,17869
1991:Q4,age70plus,4551855,4637317,1158158,235163,551936,528692,420055,1743313,85462,30836,28066,26560
1991:Q4,age55to69,8077844,8662671,2055827,513062,1148294,1947987,1089575,1907926,584827,402275,119057,63495
1991:Q4,age40to54,7609095,9070885,2554569,725639,843196,2320057,1121228,1506197,1461791,1108304,280510,72977
1991:Q4,ageunder40,2692914,4225552,1571994,643526,266502,651101,418590,673839,1532638,1125941,387947,18750
1992:Q1,age70plus,4575983,4671498,1206694,244870,527950,552229,422375,1717380,95515,46674,25412,23429
1992:Q1,age55to69,8045104,8633127,2061999,511405,1133352,1972987,1083806,1869578,588023,409859,115679,62485
1992:Q1,age40to54,7651125,9140062,2577829,725881,829193,2377821,1124655,1504683,1488937,1141578,273035,74324
1992:Q1,ageunder40,2714471,4222463,1584860,649940,261466,651977,413224,660997,1507991,1109611,379227,19153
1992:Q2,age70plus,4607146,4712664,1234533,254562,518059,576802,422278,1706430,105518,57349,24162,24007
1992:Q2,age55to69,8030571,8627696,2059551,512501,1139770,2002706,1080350,1832818,597125,415502,115766,65857
1992:Q2,age40to54,7726814,9246211,2588470,730413,834801,2447265,1124410,1520852,1519398,1171091,271223,77084
1992:Q2,ageunder40,2739364,4237176,1594034,655604,261958,662062,406507,657011,1497813,1096752,381181,19880
1992:Q3,age70plus,4640926,4745162,1211438,258570,534729,595341,425995,1719089,104237,57323,23608,23306
1992:Q3,age55to69,8150378,8762790,2106833,520914,1200176,2035608,1077518,1821741,612413,426380,119333,66700
1992:Q3,age40to54,7913775,9466862,2633367,744050,874874,2537568,1130401,1546602,1553087,1203923,271549,77615
1992:Q3,ageunder40,2745575,4260421,1612349,648008,270030,672060,399701,658273,1514846,1107701,387443,19702
1992:Q4,age70plus,4813778,4922030,1220488,262627,627176,635713,441338,1734688,108252,62575,23472,22205
1992:Q4,age55to69,8349105,8970350,2119230,527045,1340031,2084043,1079599,1820402,621245,432757,119728,68760
1992:Q4,age40to54,8118515,9713660,2675480,752293,997212,2600601,1126544,1561530,1595145,1233780,283425,77940
1992:Q4,ageunder40,2768724,4297925,1624757,651291,288289,685877,380989,666722,1529201,1111241,398144,19816
1993:Q1,age70plus,4969123,5081095,1316406,271838,664067,660924,452735,1715125,111972,67990,20484,23498
1993:Q1,age55to69,8381140,9000526,2063685,518034,1372356,2130386,1083117,1832948,619385,431724,113716,73945
1993:Q1,age40to54,8229521,9848654,2669966,744530,1050218,2650308,1160569,1573064,1619133,1254437,284549,80147
1993:Q1,ageunder40,2784597,4293613,1597894,671998,290401,703315,377779,652226,1509016,1100037,388514,20465
1993:Q2,age70plus,5037447,5150842,1316246,278411,687035,689918,468800,1710432,113395,71338,19521,22536
1993:Q2,age55to69,8451167,9079605,2088676,527894,1383310,2167663,1090833,1821229,628438,439796,112944,75698
1993:Q2,age40to54,8348876,10009602,2723642,755825,1085616,2685753,1174296,1584469,1660726,1287319,293345,80062
1993:Q2,ageunder40,2782986,4305332,1609929,674122,287992,711413,366606,655271,1522346,1109374,392853,20119
1993:Q3,age70plus,5122714,5236531,1302678,283187,733764,720850,485020,1711032,113816,68766,19444,25606
1993:Q3,age55to69,8568512,9212535,2118502,538729,1432969,2205303,1099514,1817518,644023,447304,114629,82090
1993:Q3,age40to54,8523640,10228334,2780791,769933,1152749,2728033,1195022,1601807,1704694,1317605,305534,81555
1993:Q3,ageunder40,2784903,4332611,1626073,674031,292708,723405,358422,657973,1547708,1124342,403061,20305
1993:Q4,age70plus,5272374,5391814,1327051,292574,782168,748161,504688,1737172,119439,71596,20632,27211
1993:Q4,age55to69,8673965,9331034,2128612,546506,1487997,2228345,1109814,1829760,657069,452318,117867,86884
1993:Q4,age40to54,8693578,10447839,2828851,780366,1222426,2768910,1218030,1629257,1754261,1347226,324033,83002
1993:Q4,ageunder40,2782640,4354635,1634637,682633,297360,730476,349636,659893,1571996,1128039,423637,20320
1994:Q1,age70plus,5373530,5488333,1397309,304029,750608,787183,517695,1731510,114803,69287,18701,26815
1994:Q1,age55to69,8690217,9350462,2105223,545715,1402344,2264889,1120361,1911929,660244,455193,115474,89577
1994:Q1,age40to54,8737965,10522722,2851872,779156,1189672,2771536,1261802,1668684,1784757,1371960,329159,83638
1994:Q1,ageunder40,2758585,4332747,1622432,697136,280964,734615,348459,649141,1574162,1133030,420542,20590
1994:Q2,age70plus,5435177,5555749,1420465,312955,740962,828074,522644,1730649,120571,75124,19216,26231
1994:Q2,age55to69,8710899,9381190,2112477,552975,1344774,2305203,1131291,1934470,670291,460856,117125,92310
1994:Q2,age40to54,8808008,10643048,2897024,788910,1186619,2774615,1307964,1687917,1835040,1404346,345662,85032
1994:Q2,ageunder40,2759752,4351696,1631050,704708,271849,750493,349182,644414,1591944,1134297,436577,21070
1994:Q3,age70plus,5501091,5625341,1401965,318551,764711,865212,534041,1740860,124251,79285,20190,24776
1994:Q3,age55to69,8814242,9494895,2138041,565012,1350625,2341485,1138431,1961301,680653,466947,119871,93835
1994:Q3,age40to54,8961721,10848111,2950422,806439,1226759,2810900,1334351,1719240,1886390,1436763,364199,85428
1994:Q3,ageunder40,2769791,4384552,1647529,706496,271122,768312,344277,646816,1614761,1138054,455693,21014
1994:Q4,age70plus,5573924,5709544,1405391,324794,763342,905892,541340,1768786,135621,85707,22510,27404
1994:Q4,age55to69,8875258,9572648,2143093,572226,1312290,2356570,1147807,2040662,697390,472594,124710,100086
1994:Q4,age40to54,9037215,10984403,2988015,816753,1234170,2801746,1374977,1768741,1947188,1469455,389036,88697
1994:Q4,ageunder40,2751909,4396779,1660100,710390,264109,776053,342712,643414,1644870,1138183,484911,21776
1995:Q1,age70plus,5693515,5825634,1421743,331292,824265,933386,550884,1764063,132119,86337,20808,24974
1995:Q1,age55to69,9002910,9700867,2147284,579826,1376732,2397607,1153789,2045629,697957,474652,122568,100737
1995:Q1,age40to54,9275521,11255198,3021809,830585,1324859,2863572,1407399,1806974,1979677,1494042,396567,89068
1995:Q1,ageunder40,2787647,4431030,1655170,718996,273159,802907,337727,643071,1643382,1136895,484602,21885
1995:Q2,age70plus,5776648,5906860,1378420,329521,889024,962130,570394,1777372,130212,83755,21616,24841
1995:Q2,age55to69,9188425,9900035,2201545,590878,1456138,2439346,1167419,2044709,711610,481698,126002,103910
1995:Q2,age40to54,9529628,11558610,3088714,850145,1419724,2944998,1422139,1832890,2028981,1524380,414155,90446
1995:Q2,ageunder40,2785010,4457271,1653603,713775,282154,826116,325052,656571,1672261,1148470,501354,22437
1995:Q3,age70plus,5894697,6033509,1364452,329067,967273,988446,596458,1787813,138812,87809,22894,28109
1995:Q3,age55to69,9414489,10144363,2243779,598768,1560148,2487393,1188730,2065546,729874,489575,129526,110773
1995:Q3,age40to54,9789739,11876873,3150985,864902,1532510,3032853,1437922,1857700,2087134,1558284,434715,94135
1995:Q3,ageunder40,2767581,4467396,1653921,712251,293999,847222,312426,647577,1699815,1154103,522464,23248
1995:Q4,age70plus,6036672,6173794,1398703,329871,1035018,994429,591030,1824742,137122,82759,26415,27948
1995:Q4,age55to69,9679972,10431415,2262425,609472,1696602,2556798,1197435,2108683,751443,500772,142658,108013
1995:Q4,age40to54,10023808,12146235,3177100,878500,1635683,3094423,1459924,1900606,2122427,1571532,451665,99230
1995:Q4,ageunder40,2809309,4547054,1654638,711411,324936,867974,338342,649753,1737745,1164863,547422,25460
1996:Q1,age70plus,6142151,6282556,1449800,333983,1067682,1000281,587771,1843039,140404,78320,25422,36662
1996:Q1,age55to69,9889167,10668558,2282244,621506,1782918,2621732,1207838,2152321,779391,518410,148145,112836
1996:Q1,age40to54,10196587,12341350,3206894,892257,1691884,3155326,1460623,1934366,2144763,1594328,448780,101655
1996:Q1,ageunder40,2873089,4624133,1653810,714678,346579,885363,357911,665792,1751044,1187248,539860,23936
1996:Q2,age70plus,6177214,6324372,1459116,331124,1098047,1008504,573883,1853697,147158,82130,27143,37885
1996:Q2,age55to69,10084755,10887997,2313220,633523,1860281,2679959,1204133,2196881,803242,534284,157388,111570
1996:Q2,age40to54,10311451,12496003,3242076,906603,1745874,3195013,1461042,1945395,2184552,1617889,458940,107723
1996:Q2,ageunder40,2921360,4698020,1677136,707580,367632,901735,379146,664791,1776660,1197359,553109,26192
1996:Q3,age70plus,6196199,6350635,1482481,332288,1090042,1018908,561697,1865219,154436,86930,28768,38738
1996:Q3,age55to69,10228349,11055266,2342002,647128,1877122,2751365,1211380,2226269,826917,550962,166465,109490
1996:Q3,age40to54,10371510,12595431,3275757,921041,1747959,3230137,1473173,1947364,2223920,1643154,468859,111907
1996:Q3,ageunder40,2985188,4785998,1693513,704762,378322,918276,401634,689491,1800810,1207793,565755,27262
1996:Q4,age70plus,6329700,6490369,1556572,333547,1132186,1025119,551263,1891682,160669,87327,31148,42194
1996:Q4,age55to69,10476382,11329447,2347647,654705,1972681,2845478,1216884,2292052,853065,566527,177414,109124
1996:Q4,age40to54,10578192,12838012,3291817,930172,1818790,3319731,1512174,1965327,2259820,1664413,481990,113417
1996:Q4,ageunder40,3061599,4890702,1689063,709569,401805,951478,435296,703492,1829103,1219864,583327,25912
1997:Q1,age70plus,6339315,6504096,1602846,337075,1130239,1031606,564324,1838006,164781,90336,29091,45354
1997:Q1,age55to69,10587268,11457162,2365939,666986,1997785,2899062,1255187,2272203,869895,580293,179352,110250
1997:Q1,age40to54,10636891,12918339,3313396,941780,1829617,3340780,1549335,1943431,2281448,1684270,475813,121365
1997:Q1,ageunder40,3158222,4982677,1684980,711260,413239,963907,479451,729840,1824456,1225574,569919,28963
1997:Q2,age70plus,6554464,6727440,1616317,325350,1310230,1057405,552958,1865180,172976,93254,30038,49684
1997:Q2,age55to69,11037157,11932780,2409350,676662,2308346,2989391,1272329,2276702,895624,596051,187274,112299
1997:Q2,age40to54,11117637,13436381,3360135,961907,2092322,3495041,1563958,1963018,2318744,1707563,483095,128086
1997:Q2,ageunder40,3287730,5131368,1703274,703121,473953,1020631,501718,728671,1843638,1235056,577631,30951
1997:Q3,age70plus,6703349,6889576,1629047,321397,1410371,1083258,553610,1891893,186227,98773,31258,56196
1997:Q3,age55to69,11425094,12354057,2456637,690508,2497603,3098202,1298455,2312652,928963,618693,196053,114217
1997:Q3,age40to54,11448813,13812290,3408627,980822,2245935,3599852,1584179,1992875,2363478,1744044,491599,127835
1997:Q3,ageunder40,3369758,5239375,1708171,697332,512515,1057657,529284,734416,1869617,1255497,586895,27225
1997:Q4,age70plus,6853202,7052699,1721485,326531,1430636,1084278,560696,1929073,199497,108822,33098,57577
1997:Q4,age55to69,11609917,12558902,2468064,699054,2561361,3133569,1333248,2363606,948985,629996,204774,114215
1997:Q4,age40to54,11572628,13980264,3437365,987946,2291403,3623023,1622370,2018158,2407637,1765702,504266,137669
1997:Q4,ageunder40,3442570,5325846,1702992,704497,529476,1066795,563689,758397,1883276,1249717,602028,31531
1998:Q1,age70plus,7146688,7357306,1758006,318483,1635397,1118617,574503,1952300,210618,118957,30988,60673
1998:Q1,age55to69,12193201,13158969,2520211,710335,2916473,3234463,1378027,2399460,965768,644934,205677,115157
