Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,Pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1990:Q4,Top1,5045970,5183061,718603,332659,797301,454735,1380527,1499236,137091,84023,19305,33763
1990:Q4,Next9,7903634,8480936,2075756,453246,741412,2017605,1083440,2109477,577302,463723,66502,47077
1990:Q4,Next40,7725880,9399299,3490263,844253,363250,2294807,577337,1829388,1673419,1269170,353953,50296
1990:Q4,Bottom50,779200,1863921,875831,408961,28134,202911,53361,294723,1084721,672339,384631,27751
1991:Q1,Top1,5233550,5375176,740066,331912,935954,485454,1372579,1509211,141625,85704,19723,36198
1991:Q1,Next9,8046430,8628814,2086924,455227,846283,2015990,1096648,2127742,582384,468613,65978,47793
1991:Q1,Next40,7894921,9571247,3473334,860261,425630,2381296,570366,1860360,1676326,1287746,337389,51191
1991:Q1,Bottom50,808456,1901444,885797,420429,31820,213318,53692,296388,1092988,687089,379117,26782
1991:Q2,Top1,5239327,5384171,758414,324293,927163,514721,1363541,1496039,144844,88571,18835,37438
1991:Q2,Next9,8034068,8636582,2087678,460054,835650,2038432,1100051,2114717,602514,487984,67218,47312
